HighwayLayerLogX,"C:\Users\bespin\Documents\GitHub\TM1_2015_Base_Network\hwy\freeflow.net",4,64,2/4/2020 1:56:21 PM
Node,N,X,Y,GGFARE
Link,A,B,DISTANCE,SPDCLASS,CAPCLASS,LANES,TSIN,GL,USE,OT,CAP,AT,FT,SIGCOR,TOS,AUX,YEAR,FFS,FFT,FT2000,ROUTENUM,HOT,TOLLCLASS,STATE,CITYID,CITYNAME[33],REGFREIGHT,BRT,TOLLEA_DA,TOLLEA_S2,TOLLEA_S3,TOLLEA_VSM,TOLLEA_SML,TOLLEA_MED,TOLLEA_LRG,TOLLAM_DA,TOLLAM_S2,TOLLAM_S3,TOLLAM_VSM,TOLLAM_SML,TOLLAM_MED,TOLLAM_LRG,TOLLMD_DA,TOLLMD_S2,TOLLMD_S3,TOLLMD_VSM,TOLLMD_SML,TOLLMD_MED,TOLLMD_LRG,TOLLPM_DA,TOLLPM_S2,TOLLPM_S3,TOLLPM_VSM,TOLLPM_SML,TOLLPM_MED,TOLLPM_LRG,TOLLEV_DA,TOLLEV_S2,TOLLEV_S3,TOLLEV_VSM,TOLLEV_SML,TOLLEV_MED,TOLLEV_LRG,ROUTEDIR[1]
L,C,0;10677;20363,0.1239;29;29,2;0;3;1;0;2200;5;2;0;1;0;0;65,0.1143;2;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,0;20363;10677,0.1239;29;29,2;0;3;1;0;2200;5;2;0;1;0;0;65,0.1143;2;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;4187;20364;0.15;52;52,2;0;3;1;0;2150;5;2;0;0;0;0;65,0.1385;3;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;20364;4187;0.15;52;52,2;0;3;1;0;2150;5;2;0;0;0;0;65,0.1385;3;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,2;4187;10677,0.0261;29;29,2;0;3;1;0;2200;5;2;0;1;0;0;65,0.0241;2;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,2;10677;4187,0.0261;29;29,2;0;3;1;0;2200;5;2;0;1;0;0;65,0.0241;2;101;0;0;1;178;"S.C. County Remainder";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,0;4465;4406;0.87;19;19,4;0;3;1;0;2150;3;2;0;1;0;0;60;0.87;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;4994;5001;0.38;19;19,4;0;3;1;0;2150;3;2;0;1;1;0;60;0.38;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,2;4491;4465;0.38;19;19,4;0;3;1;0;2150;3;2;0;1;1;0;60;0.38;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,0;4498;4491;0.58;19;19,4;0;3;1;0;2150;3;2;0;1;0;0;60;0.58;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;5016;5027;0.43;19;19,3;0;3;1;0;2150;3;2;0;1;1;0;60;0.43;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,2;5041;5043;0.35;19;19,3;0;3;1;0;2150;3;2;0;1;0;0;60;0.35;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,0;5040;5041;0.23;19;19,3;0;3;1;0;2150;3;2;0;1;0;0;60;0.23;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;5718;5716;0.26;19;19,4;0;3;1;0;2150;3;2;0;1;0;0;60;0.26;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,2;5716;5690;0.23;19;19,4;0;3;1;0;2150;2;2;0;1;0;0;60;0.23;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,0;5270;5040;0.33;19;19,4;0;3;1;0;2150;2;2;0;1;0;0;60;0.33;2;101;0;0;1;131;"San Jose";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
