HighwayLayerLogX,"C:\Users\ywang\Documents\GitHub\TM1_2015_Base_Network\hwy\freeflow.net",5,82,4/7/2025 6:12:16 PM
Node,N,X,Y,GGFARE,PROJ[1]
Link,A,B,DISTANCE,SPDCLASS,CAPCLASS,LANES,TSIN,GL,USE,OT,CAP,AT,FT,SIGCOR,TOS,AUX,YEAR,FFS,FFT,FT2000,ROUTENUM,HOT,TOLLCLASS,STATE,CITYID,CITYNAME[33],REGFREIGHT,BRT,TOLLEA_DA,TOLLEA_S2,TOLLEA_S3,TOLLEA_VSM,TOLLEA_SML,TOLLEA_MED,TOLLEA_LRG,TOLLAM_DA,TOLLAM_S2,TOLLAM_S3,TOLLAM_VSM,TOLLAM_SML,TOLLAM_MED,TOLLAM_LRG,TOLLMD_DA,TOLLMD_S2,TOLLMD_S3,TOLLMD_VSM,TOLLMD_SML,TOLLMD_MED,TOLLMD_LRG,TOLLPM_DA,TOLLPM_S2,TOLLPM_S3,TOLLPM_VSM,TOLLPM_SML,TOLLPM_MED,TOLLPM_LRG,TOLLEV_DA,TOLLEV_S2,TOLLEV_S3,TOLLEV_VSM,TOLLEV_SML,TOLLEV_MED,TOLLEV_LRG,ROUTEDIR[1],PROJ[1],AUTOOPC,SMTROPC,LRTROPC,BUSOPC,VOT,TRUCKVOT,SR2COSTSHARE,SR3COSTSHARE,TRKPCE,FIRSTVALUE,OWNEDAV_ZPV_FAC,TNC_ZPV_FACTOR,MEANS_BASED_TOL,TOLL_FLAT,AV_PCE,HOVXPEN,BRIDGE
L,C,0;2754;2862;0.3;27;27,3;0;4;1;0;1000;2;7;0;0;0;0;30;0.6;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,0;2862;2754;0.3;27;27,3;0;4;1;0;1000;2;7;0;0;0;0;30;0.6;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,1;2742;2862;0.3;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.6;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,1;2862;2742;0.3;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.6;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,2;2742;2865;0.06;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.144;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,2;2865;2742;0.06;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.144;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,0;2731;2865;0.08;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.192;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,0;2865;2731;0.08;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.192;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,1;2731;2866;0.14;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.336;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
L,C,1;2866;2731;0.14;17;17,2;0;4;1;0;950;1;7;0;0;0;0;25;0.336;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13.73;27.46;41.19;41.19;15;30;1.75;2.5;2;31;0;0;1;0;1;0;0
