HighwayLayerLogX,"M:\Application\Model One\Networks\TM1_2015_Base_Network\hwy\freeflow.net",4,64,7/26/2019 3:25:42 PM
Node,N,X,Y,GGFARE
Link,A,B,DISTANCE,SPDCLASS,CAPCLASS,LANES,TSIN,GL,USE,OT,CAP,AT,FT,SIGCOR,TOS,AUX,YEAR,FFS,FFT,FT2000,ROUTENUM,HOT,TOLLCLASS,STATE,CITYID,CITYNAME[33],REGFREIGHT,BRT,TOLLEA_DA,TOLLEA_S2,TOLLEA_S3,TOLLEA_VSM,TOLLEA_SML,TOLLEA_MED,TOLLEA_LRG,TOLLAM_DA,TOLLAM_S2,TOLLAM_S3,TOLLAM_VSM,TOLLAM_SML,TOLLAM_MED,TOLLAM_LRG,TOLLMD_DA,TOLLMD_S2,TOLLMD_S3,TOLLMD_VSM,TOLLMD_SML,TOLLMD_MED,TOLLMD_LRG,TOLLPM_DA,TOLLPM_S2,TOLLPM_S3,TOLLPM_VSM,TOLLPM_SML,TOLLPM_MED,TOLLPM_LRG,TOLLEV_DA,TOLLEV_S2,TOLLEV_S3,TOLLEV_VSM,TOLLEV_SML,TOLLEV_MED,TOLLEV_LRG,ROUTEDIR[1]
L,C,0;2583;2670;0.42;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.84;7;0;0;0;0;15;"Berkeley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,0;2670;2583;0.42;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.84;7;0;0;0;0;15;"Berkeley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,1;2668;2670;0.36;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.72;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,1;2670;2668;0.36;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.72;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,2;2668;2678;0.23;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.46;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,2;2678;2668;0.23;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.46;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,0;2678;2679;0.08;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.16;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,0;2679;2678;0.08;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.16;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,1;2679;2697;0.19;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.38;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,1;2697;2679;0.19;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.38;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,2;2689;2692;0.06;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.12;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
L,C,2;2692;2689;0.06;27;27,2;0;4;1;0;1000;2;7;0;0;0;0;30;0.12;7;0;0;0;0;110;"Oakland";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;""
